#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:lineage1_cluster7" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:lineage1_cluster7" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:lineage1_cluster7" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:lineage1_cluster7" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:lineage1_cluster7" spec="beast.base.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:lineage1_cluster7" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="BTB-1332=2014-11-05,BTB-1645=2015-05-06,BTB-584=2013-10-09,BTB-640=2013-10-28,BTB-665=2013-11-08">
#                        <taxa id="TaxonSet.lineage1_cluster7" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.lineage1_cluster7"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:lineage1_cluster7" name="distribution">
#            <parameter id="clockRate.c:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.042</parameter>
#            <Uniform id="Uniform.0" lower="0.0042" name="distr" upper="0.21"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:lineage1_cluster7" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:lineage1_cluster7" name="distribution">
#            <parameter id="kappa.s:lineage1_cluster7" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:lineage1_cluster7" name="distribution" x="@popSize.t:lineage1_cluster7">
#            <LogNormal id="LogNormalDistributionModel.2" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@lineage1_cluster7" id="treeLikelihood.lineage1_cluster7" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:lineage1_cluster7">
#            <siteModel id="SiteModel.s:lineage1_cluster7" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:lineage1_cluster7" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:lineage1_cluster7" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:lineage1_cluster7" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:lineage1_cluster7" kappa="@kappa.s:lineage1_cluster7" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:lineage1_cluster7" id="estimatedFreqs.s:lineage1_cluster7" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:lineage1_cluster7" id="StrictClock.c:lineage1_cluster7" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
36000	-63.33372522623082	-48.46690713973049	-14.86681808650033	-48.46690713973049	2.3558271976333898	5.523330278599569	0.07607205655807056	4.8694210054228755	0.42416968952664436	0.16976448485204534	0.27930011036328206	0.12676571525802818	1.319906556066601	-5.201370437126512
37000	-62.025707010816554	-49.23671621416815	-12.788990796648406	-49.23671621416815	2.2106926904236106	4.135347779373866	0.025403480724190068	3.1878887219080223	0.10042767608218235	0.5837095990365455	0.2277628395761027	0.08809988530516942	0.7207851513894644	-2.8898441726108706
38000	-64.4338347318072	-46.44469547300665	-17.989139258800545	-46.44469547300665	4.461718026103383	11.54335899899457	0.019177455035509147	1.626498423843043	0.23420675669549712	0.5122214541227911	0.15615194259369652	0.09741984658801522	1.7448750955983003	-8.861103745086941
39000	-65.84939539450741	-50.15995263076269	-15.689442763744726	-50.15995263076269	2.0820377657074207	4.80266259676697	0.14406082216171315	1.626498423843043	0.23420675669549712	0.5122214541227911	0.15615194259369652	0.09741984658801522	3.136602229772529	-6.031283188043343
40000	-61.51185226130936	-46.08616487183848	-15.425687389470877	-46.08616487183848	3.162611172895793	7.456795061959241	0.01161942667669611	1.9925249729356833	0.3152842630924991	0.21206607681492715	0.3689630234838139	0.10368663660875996	1.1601825054135249	-6.764104943084126
41000	-63.57607296676547	-46.0462562535331	-17.52981671323237	-46.0462562535331	3.484728812212442	9.642163492261536	0.026854941388734503	0.7804748985293619	0.2373908840001056	0.09029479139734609	0.33290954716205745	0.33940477744049086	3.485415237974079	-8.354825596569178
42000	-63.137292810037934	-45.74246199119065	-17.394830818847286	-45.74246199119065	4.084937020766712	10.737216570151553	0.040018796665420055	2.37965436796811	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	2.6608509636228312	-8.102944331599392
43000	-61.23419248685087	-49.43328527853525	-11.800907208315625	-49.43328527853525	2.8817666958620336	5.272512044713199	0.11429295358244658	2.37965436796811	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	0.7635126304549099	-3.2416519666982273
44000	-69.58889466290336	-47.76407979441298	-21.824814868490385	-47.76407979441298	3.9763128184375764	11.196015320843227	0.08055130317104953	1.417817729267971	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	11.26903260055505	-10.83047555744739
45000	-66.90698549671323	-51.92961311241095	-14.97737238430229	-51.92961311241095	4.298968785998993	9.47006015559567	0.0922358733618523	1.417817729267971	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	2.076182372825883	-6.298444491229194
46000	-63.51712051417747	-47.82424713986794	-15.692873374309528	-47.82424713986794	4.155482853740873	9.688571899488293	0.0732730250427578	1.8433633054251757	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	1.873378160232996	-6.920443724413615
47000	-59.94927303671232	-44.29991507405473	-15.649357962657588	-44.29991507405473	3.6867361607888567	8.706283061471236	0.030048500153532626	1.8433633054251757	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	1.2589832156916299	-7.129133198694347
48000	-61.23299303776388	-49.08302781138978	-12.1499652263741	-49.08302781138978	2.840109185624973	5.6910109635211885	0.1683922037660229	1.8433633054251757	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	0.8486916039472121	-3.7800713251674276
49000	-63.12235728706602	-43.20490565954471	-19.917451627521313	-43.20490565954471	4.312981422711867	13.06132000174016	0.021839882426556097	1.8433633054251757	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	2.397857019433451	-10.937499843624543
50000	-62.192888126724974	-44.99903424888978	-17.193853877835195	-44.99903424888978	4.81504394850772	11.60864701731848	0.01721078359090877	2.328239585294234	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	2.8205329229010734	-7.8632273725477075
51000	-65.62679648302175	-47.44072159411628	-18.186074888905466	-47.44072159411628	3.512459631659546	10.304777675314936	0.08904482505604018	2.328239585294234	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	3.289945073768933	-8.690281546091539
52000	-58.818364816861965	-46.24204394708581	-12.576320869776156	-46.24204394708581	2.264324026479839	4.6933144633219275	0.0749417581605696	3.2413189471662687	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	0.9890644065472114	-3.6338751995300393
53000	-64.64701172463421	-43.95477389512538	-20.692237829508837	-43.95477389512538	5.285982341583641	15.649030726397621	0.021390783287968947	2.4624597842705027	0.13198363264060325	0.2894808195081353	0.3976190989266729	0.18091644892458847	5.185912198717979	-10.568011430108436
